271,199,-2,4
270,199,-3,4
270,200,-3,5
270,201,-3,6
270,202,-3,7
269,202,-4,7
269,203,-4,8
268,204,-5,9
268,205,-5,10
268,206,-5,11
268,207,-5,12
268,208,-3,9
268,209,-2,10
268,210,-2,10
268,211,-2,10
267,212,-3,10
267,213,-2,11
267,215,-2,12
267,216,-1,12
267,217,-1,12
267,218,-1,12
267,219,-1,12
267,220,-1,12
266,220,-2,11
266,221,-2,11
266,222,-2,11
266,223,-1,11
266,224,-1,11
266,225,-1,10
266,226,-1,10
266,227,-1,10
266,228,-1,10
267,229,0,10
267,230,0,10
267,231,1,11
267,232,1,11
268,233,2,11
268,234,2,11
268,235,2,11
269,236,3,11
270,237,4,11
270,238,4,11
271,239,5,11
272,239,5,10
272,240,5,10
274,241,7,10
275,241,8,9
275,242,7,9
276,243,8,9
276,244,8,9
277,245,8,9
277,246,7,9
278,247,8,9
279,248,8,9
279,249,7,10
280,250,8,10
280,251,6,10
280,252,5,11
281,252,6,10
281,253,5,10
281,254,5,10
282,255,5,10
282,256,5,10
282,257,4,10
282,258,3,10
282,259,3,10
282,260,2,10
283,260,3,9
283,261,3,9
283,262,2,10
283,263,2,10
283,264,2,10
283,265,1,10
282,265,0,9
282,266,0,9
282,267,0,9
282,268,0,9
282,269,0,9
282,270,-1,10
282,271,-1,10
282,272,-1,10
281,272,-2,9
281,273,-2,9
281,274,-2,9
281,275,-1,10
281,276,-1,10
281,277,-1,10
281,278,-1,10
281,279,-1,10
281,280,-1,10
281,281,-1,10
281,282,-1,10
281,283,0,11
281,284,0,11
281,285,0,11
281,286,0,11
281,287,0,11
281,288,0,11
281,289,0,11
281,290,0,11
281,291,0,11
281,292,0,11
281,293,0,11
281,294,0,11
281,295,0,11
282,296,1,11
282,297,1,11
283,298,2,11
283,299,2,11
284,300,3,11
285,301,4,11
286,302,5,11
287,303,6,11
288,304,7,11
289,305,8,11
290,306,9,11
291,306,9,10
292,307,10,10
293,308,10,10
293,309,10,10
294,310,10,10
295,311,10,10
296,312,10,10
297,312,10,9
298,313,10,9
300,314,11,9
301,314,11,8
301,315,10,9
302,316,10,9
303,317,10,9
304,318,11,9
304,319,10,9
305,320,10,9
305,321,9,9
306,322,9,10
307,323,9,10
308,323,8,9
310,324,9,10
311,325,10,10
312,326,10,10
313,327,10,10
314,327,10,9
315,328,11,9
317,329,12,9
318,330,13,9
319,330,13,8
320,331,13,8
321,332,13,9
321,333,11,9
322,333,11,8
323,334,11,8
324,334,11,7
325,335,11,8
326,336,11,8
328,337,11,8
329,337,11,7
331,338,12,8
332,340,12,9
333,340,12,8
335,340,14,7
336,340,14,7
338,341,15,7
340,342,16,8
341,342,16,7
343,343,17,7
345,344,17,7
347,344,18,7
349,344,18,6
350,344,18,4
352,345,19,5
353,346,18,6
355,346,19,6
356,347,18,6
357,347,17,5
359,348,18,6
361,348,18,5
363,348,18,4
365,348,18,4
366,349,17,5
368,349,18,5
370,349,18,4
372,350,19,4
374,350,19,4
377,350,21,3
378,351,21,4
380,351,21,3
382,351,21,3
384,351,21,3
385,351,20,3
387,351,21,2
388,351,20,2
390,352,20,3
391,352,19,2
392,352,18,2
393,353,16,3
394,353,16,2
396,353,16,2
398,353,16,2
400,353,16,2
402,353,17,2
404,354,17,3
407,355,19,4
410,355,20,3
413,355,22,3
416,356,24,4
419,356,26,3
422,356,28,3
425,356,29,3
428,356,30,3
430,356,30,3
433,356,31,3
435,356,31,2
437,356,30,1
439,356,29,1
441,356,28,1
443,356,27,0
445,356,26,0
448,356,26,0
450,356,25,0
451,356,23,0
453,356,23,0
455,356,22,0
457,356,22,0
458,356,21,0
460,356,21,0
461,356,20,0
462,356,19,0
464,356,19,0
465,356,17,0
466,356,16,0
467,356,16,0
468,356,15,0
469,356,14,0
470,356,13,0
471,356,13,0
472,355,12,-1
473,355,12,-1
474,355,12,-1
475,355,11,-1
476,355,11,-1
478,355,12,-1
479,355,12,-1
482,355,14,-1
484,355,15,-1
485,355,15,-1
487,355,16,-1
488,355,16,0
490,355,17,0
491,355,17,0
493,354,18,-1
494,354,18,-1
495,354,17,-1
495,353,16,-2
496,353,14,-2
497,353,13,-2
498,353,13,-2
499,353,12,-2
500,353,12,-2
501,353,11,-2
501,352,10,-3
502,352,9,-2
503,352,9,-2
504,353,9,-1
505,353,10,0
505,352,9,-1
506,351,9,-2
507,351,9,-2
508,351,9,-2
509,351,9,-2
510,350,9,-3
511,350,10,-2
511,349,9,-3
512,349,9,-3
512,348,8,-5
513,348,8,-5
513,347,8,-5
514,346,8,-5
514,345,7,-6
515,344,7,-7
515,343,6,-8
516,343,6,-7
517,343,6,-7
518,343,7,-6
519,342,7,-7
520,342,8,-6
521,342,8,-6
521,341,8,-6
