259,196,-1,2
259,197,-1,3
259,198,-1,4
260,199,0,5
261,199,1,5
261,200,1,6
261,201,1,7
262,201,2,7
262,202,2,8
262,203,2,9
263,203,3,9
263,204,4,8
264,204,5,7
264,205,5,7
264,206,4,7
265,207,4,8
265,208,4,8
266,208,5,7
267,209,5,8
267,210,5,8
268,211,6,8
268,212,5,9
269,213,6,9
270,213,6,9
270,214,6,9
271,214,7,8
271,215,6,8
272,215,7,7
273,215,7,7
273,216,6,7
273,217,6,7
274,218,6,7
275,218,7,6
275,219,6,6
275,220,5,7
275,221,5,7
275,222,4,8
275,223,4,8
275,224,3,9
275,225,2,10
275,226,2,10
275,227,2,10
275,228,1,10
274,228,-1,10
274,229,-1,10
274,230,-1,10
273,230,-2,9
273,231,-2,9
273,232,-2,9
272,232,-3,8
272,233,-3,8
271,233,-4,7
271,234,-4,7
270,234,-5,6
270,235,-4,7
269,235,-5,6
269,236,-5,6
268,236,-5,6
267,237,-6,6
266,237,-7,5
266,238,-6,6
266,239,-6,6
265,239,-6,6
265,240,-6,6
265,241,-5,7
264,242,-6,7
264,243,-5,8
263,243,-6,7
263,244,-5,8
263,245,-4,8
262,245,-4,8
262,246,-4,8
261,246,-5,7
261,247,-4,8
260,247,-5,7
260,248,-5,7
260,249,-4,7
261,249,-3,6
261,250,-2,7
261,251,-2,7
261,252,-2,7
261,253,-1,8
261,254,-1,8
261,255,0,9
261,256,0,9
261,257,1,10
261,258,1,10
261,259,1,10
261,260,0,11
261,261,0,11
261,262,0,11
261,263,0,11
261,264,0,11
261,265,0,11
260,266,-1,11
260,267,-1,11
259,268,-2,11
259,269,-2,11
258,270,-3,11
258,271,-3,11
257,271,-4,10
257,272,-4,10
257,273,-4,10
257,274,-4,10
256,275,-5,10
255,276,-5,10
255,277,-5,10
255,278,-4,10
255,279,-4,10
255,280,-3,10
255,281,-3,10
255,282,-2,11
254,283,-3,11
253,284,-4,11
253,285,-4,11
252,286,-4,11
252,287,-3,11
251,287,-4,10
251,288,-4,10
250,288,-5,9
249,289,-6,9
248,289,-7,8
247,289,-8,7
246,290,-8,7
246,291,-7,7
245,291,-8,6
244,291,-8,5
243,291,-9,4
242,291,-9,4
241,292,-10,4
240,292,-10,4
239,292,-10,3
238,293,-10,4
237,293,-10,4
236,293,-10,3
235,294,-11,3
234,295,-11,4
233,295,-11,4
232,295,-11,4
231,296,-11,5
230,297,-11,5
229,297,-11,5
228,297,-11,5
227,298,-11,5
226,298,-11,5
225,298,-11,5
224,298,-11,4
223,299,-11,4
222,299,-11,4
221,300,-11,5
220,300,-11,4
219,300,-11,3
218,301,-11,4
216,301,-12,4
215,301,-12,3
214,301,-12,3
213,301,-12,3
212,301,-12,3
211,302,-12,3
210,302,-12,3
209,302,-12,2
208,302,-12,2
207,302,-12,2
206,302,-12,1
205,302,-11,1
204,302,-11,1
203,302,-11,1
202,302,-11,1
201,302,-11,1
200,302,-11,0
199,302,-11,0
198,302,-11,0
197,302,-11,0
196,302,-11,0
195,302,-11,0
194,302,-11,0
193,302,-11,0
192,302,-11,0
191,302,-11,0
190,302,-11,0
188,302,-12,0
187,302,-12,0
186,302,-12,0
185,302,-12,0
184,302,-12,0
183,302,-12,0
181,302,-13,0
180,302,-13,0
179,302,-13,0
178,302,-13,0
177,302,-13,0
176,302,-12,0
175,302,-12,0
174,302,-12,0
173,302,-12,0
172,302,-12,0
171,302,-12,0
170,301,-11,-1
169,301,-11,-1
168,301,-11,-1
167,301,-11,-1
165,301,-12,-1
164,300,-12,-2
163,300,-12,-2
161,300,-13,-2
159,300,-14,-2
157,300,-15,-2
156,300,-15,-2
154,300,-16,-1
152,300,-17,-1
151,299,-17,-2
150,299,-17,-2
149,299,-16,-2
147,299,-17,-1
146,299,-17,-1
145,299,-16,-1
144,299,-15,-1
143,299,-14,-1
142,299,-14,-1
141,299,-13,-1
140,299,-12,-1
139,298,-12,-1
138,298,-12,-1
136,298,-13,-1
135,298,-12,-1
134,298,-12,-1
133,298,-12,-1
132,298,-12,-1
132,297,-11,-2
130,297,-12,-2
129,297,-12,-2
128,297,-12,-2
127,297,-12,-1
126,297,-12,-1
125,297,-11,-1
124,297,-11,-1
124,296,-10,-2
123,296,-10,-2
122,296,-10,-2
121,296,-11,-1
120,296,-10,-1
119,296,-10,-1
118,296,-10,-1
117,296,-10,-1
116,296,-10,-1
115,296,-10,-1
114,296,-10,-1
