271,199,3,4
272,199,4,4
272,200,4,5
273,201,5,6
273,202,5,7
274,202,6,7
275,202,7,7
276,203,8,8
277,204,9,9
277,205,9,10
278,206,10,11
278,207,7,8
278,208,6,9
278,209,6,9
279,210,6,9
279,211,6,9
279,212,5,10
279,213,4,11
279,214,3,11
280,215,3,11
280,216,3,11
280,217,2,11
280,218,2,11
279,218,1,10
279,219,1,10
279,220,0,10
279,221,0,10
279,222,0,10
279,223,0,10
278,224,-1,10
278,225,-2,10
278,226,-2,10
278,227,-2,10
278,228,-2,10
279,229,0,11
279,230,0,11
278,230,-1,10
278,231,-1,10
277,231,-2,9
277,232,-2,9
277,233,-1,9
276,233,-2,8
276,234,-2,8
276,235,-2,8
275,235,-3,7
275,236,-4,7
274,237,-5,7
274,238,-4,8
274,239,-4,8
273,240,-4,9
272,240,-5,8
272,241,-5,8
272,242,-4,9
272,243,-4,9
271,243,-5,8
271,244,-4,9
271,245,-4,9
271,246,-3,9
271,247,-3,9
270,247,-4,8
270,248,-3,8
270,249,-2,9
270,250,-2,9
270,251,-2,9
270,252,-2,9
270,253,-1,10
270,254,-1,10
270,255,-1,10
270,256,-1,10
269,257,-2,10
270,258,0,11
270,259,0,11
270,260,0,11
270,261,0,11
270,262,0,11
270,264,0,12
270,265,0,12
270,266,0,12
270,267,0,12
270,268,0,12
270,269,1,12
271,270,1,12
271,271,1,12
271,272,1,12
271,273,1,12
271,274,1,12
271,276,1,12
271,277,1,12
271,278,1,12
271,279,1,12
271,280,1,12
271,281,1,12
271,282,0,12
272,283,1,12
272,284,1,12
273,285,2,12
273,286,2,12
274,288,3,12
275,289,4,12
276,290,5,12
277,291,6,12
278,292,7,12
279,293,8,12
279,294,8,12
280,295,8,12
281,296,9,12
282,296,9,11
283,297,10,11
284,298,10,10
284,299,9,10
284,300,8,10
285,301,8,10
286,302,8,10
287,302,8,9
288,304,9,10
289,304,9,9
290,305,9,9
291,306,9,10
291,307,8,10
292,309,8,11
293,310,9,11
294,310,10,10
294,311,9,10
295,311,9,9
295,312,8,10
296,313,8,9
296,314,7,10
297,315,7,10
298,315,7,9
299,316,8,9
300,316,8,7
301,317,8,7
302,318,8,8
303,318,9,7
304,318,9,7
306,320,11,8
307,320,11,7
309,321,13,7
310,321,13,6
311,322,13,7
312,323,13,7
313,324,13,8
315,325,14,8
316,325,14,7
317,325,14,7
319,326,15,8
320,327,14,7
321,328,14,8
322,329,13,8
323,330,13,9
325,331,14,9
326,331,14,8
327,331,14,7
328,332,13,7
330,333,14,8
331,333,14,8
332,334,13,8
333,335,13,8
335,335,14,7
336,335,14,6
337,336,14,6
338,337,13,6
340,337,14,6
342,339,15,8
343,339,15,7
345,340,15,7
346,341,15,8
347,341,15,7
349,342,16,7
351,343,16,8
352,343,16,8
355,344,18,8
357,345,19,8
360,346,20,9
362,347,20,8
364,348,21,9
367,348,22,8
369,348,23,7
372,349,25,8
374,349,25,7
376,349,25,6
378,349,26,6
380,349,25,5
382,349,25,4
385,349,25,3
386,350,24,3
389,350,25,2
391,350,24,2
393,350,24,2
395,350,23,1
397,350,23,1
399,350,23,1
401,350,23,1
403,350,23,1
405,350,23,1
408,350,23,1
409,350,23,0
411,350,22,0
413,350,22,0
416,350,23,0
418,350,23,0
421,350,24,0
424,350,25,0
427,350,26,0
430,350,27,0
432,350,27,0
435,350,27,0
438,350,29,0
440,350,29,0
442,351,29,1
444,350,28,0
446,350,28,0
448,350,27,0
450,350,26,0
452,350,25,0
455,350,25,0
457,350,25,0
460,350,25,0
461,350,23,0
463,351,23,1
464,351,22,0
466,351,22,1
468,351,22,1
469,351,21,1
470,350,20,0
472,350,20,0
474,350,19,0
475,350,18,0
477,350,17,0
479,350,18,0
481,350,18,-1
482,350,18,-1
484,350,18,-1
486,350,18,-1
488,350,19,-1
490,350,20,0
491,350,19,0
493,350,19,0
495,350,20,0
497,350,20,0
498,350,19,0
500,350,19,0
501,350,19,0
503,350,19,0
504,350,18,0
506,350,18,0
508,350,18,0
509,350,18,0
511,350,18,0
513,350,18,0
515,350,18,0
517,350,19,0
518,350,18,0
520,350,19,0
521,350,18,0
521,349,17,-1
522,349,16,-1
523,349,15,-1
