280,199,1,4
280,200,1,5
280,201,1,6
280,202,1,7
280,203,1,8
280,204,1,9
279,204,0,9
279,205,0,10
279,206,0,11
278,206,-1,11
277,207,-2,12
277,208,-3,9
276,208,-4,8
276,209,-4,8
275,209,-5,7
274,209,-6,6
274,210,-6,6
273,210,-6,6
272,210,-7,5
271,210,-8,4
270,211,-8,5
269,211,-8,4
269,212,-8,4
269,213,-7,5
268,213,-8,4
268,214,-7,5
267,215,-7,6
266,215,-8,5
266,216,-7,6
266,217,-6,7
266,218,-5,8
266,219,-4,8
265,220,-4,9
265,221,-4,9
265,222,-4,9
265,223,-3,10
265,224,-3,10
265,225,-2,10
265,226,-1,11
265,227,-1,11
265,228,-1,11
265,229,-1,11
265,230,-1,11
265,231,0,11
265,232,0,11
265,233,0,11
265,234,0,11
264,235,-1,11
264,236,-1,11
264,237,-1,11
265,237,0,10
265,238,0,10
265,239,0,10
265,240,0,10
265,241,0,10
265,242,0,10
265,243,0,10
265,244,0,10
266,245,2,10
267,246,3,10
268,246,4,9
268,247,3,10
268,248,3,10
269,248,4,9
270,249,5,9
271,249,6,8
272,250,7,8
272,251,7,8
273,251,8,7
273,252,7,7
274,253,7,7
275,254,7,8
276,254,8,7
277,255,9,7
278,256,9,8
279,256,9,7
280,257,9,8
281,257,9,7
281,258,9,7
282,258,9,7
282,259,9,7
283,259,9,6
283,260,8,6
284,260,8,6
285,260,8,5
286,260,8,4
287,260,8,4
288,260,8,3
288,261,7,4
289,261,8,3
290,261,8,3
291,261,9,2
292,261,9,2
293,261,10,1
294,261,10,1
295,261,10,1
296,261,10,1
297,261,10,1
297,260,9,0
298,260,10,-1
299,260,10,-1
300,260,10,-1
301,260,10,-1
302,260,10,-1
303,260,10,-1
304,259,10,-2
305,258,10,-3
306,258,10,-3
307,258,10,-3
308,257,11,-3
309,257,11,-3
309,256,10,-4
310,256,10,-4
311,255,10,-5
312,254,10,-6
313,254,10,-6
314,253,10,-6
315,253,10,-5
316,253,10,-5
316,252,9,-6
317,251,9,-6
317,250,8,-7
317,249,8,-7
318,249,8,-7
318,248,7,-7
318,247,6,-7
318,246,5,-8
319,245,5,-8
319,244,4,-9
320,244,4,-9
320,243,4,-9
320,242,3,-9
321,242,4,-8
321,241,4,-8
321,240,3,-9
322,240,4,-8
322,239,4,-8
323,238,5,-8
324,237,5,-8
324,236,5,-8
325,236,5,-8
325,235,5,-8
326,235,6,-7
327,234,6,-8
327,233,6,-8
328,233,7,-7
328,232,6,-8
329,231,7,-8
330,231,7,-7
331,230,7,-7
332,230,8,-6
333,229,8,-7
333,228,8,-7
334,228,8,-7
335,227,8,-7
336,226,9,-7
337,226,9,-7
338,226,10,-6
339,226,10,-5
340,226,10,-5
340,225,9,-5
341,225,9,-5
