255,197,0,4
255,199,0,6
255,200,0,7
255,201,0,8
255,203,0,10
255,204,0,11
255,205,0,12
255,207,0,14
255,208,0,15
256,209,1,16
256,210,1,17
256,211,1,14
257,211,2,12
257,212,2,12
258,213,3,12
259,214,4,11
259,215,4,11
259,216,4,11
260,217,5,10
260,218,5,10
261,219,5,10
262,220,6,10
262,221,6,10
263,222,6,11
263,223,6,11
264,224,6,11
265,225,6,11
266,226,7,11
267,226,8,10
268,227,8,10
268,228,8,10
269,229,8,10
271,230,9,10
271,231,9,10
271,232,8,10
271,233,8,10
272,234,8,10
273,235,8,10
275,236,9,10
275,237,8,11
276,238,8,11
276,239,8,11
278,240,9,11
278,241,7,11
280,242,9,11
280,243,9,11
282,245,11,12
283,245,11,11
284,246,11,11
285,247,10,11
285,248,10,11
286,248,10,10
287,249,11,10
287,250,9,10
288,251,10,10
289,251,9,9
289,252,9,9
289,253,7,8
289,254,6,9
290,255,6,9
290,256,5,9
290,257,5,9
290,258,4,10
290,259,3,10
290,260,3,10
290,261,2,10
291,261,2,10
291,262,2,10
291,263,2,10
291,264,2,10
291,265,1,10
291,266,1,10
291,267,1,10
291,268,1,10
292,269,2,10
292,270,2,10
292,271,2,10
292,272,1,11
292,273,1,11
292,274,1,11
292,275,1,11
292,276,1,11
292,277,1,11
292,278,1,11
291,278,0,10
291,279,-1,10
291,280,-1,10
290,280,-2,9
290,281,-2,9
289,282,-3,9
289,283,-3,9
289,284,-3,9
288,284,-4,8
288,285,-4,8
287,285,-5,7
286,286,-5,8
285,287,-6,8
285,288,-6,8
284,288,-6,8
284,289,-6,8
283,291,-6,9
282,291,-7,8
282,292,-7,8
281,293,-7,9
281,294,-7,9
280,295,-7,10
280,296,-6,10
280,297,-5,10
279,297,-6,9
279,298,-5,10
278,299,-6,10
277,299,-6,8
277,300,-5,9
276,300,-6,8
275,300,-6,7
274,301,-7,7
273,302,-7,7
272,302,-8,6
271,302,-9,5
270,302,-9,5
269,302,-10,4
267,302,-11,3
266,302,-11,3
265,302,-12,2
264,303,-12,3
263,303,-12,3
261,303,-13,2
260,303,-13,1
259,303,-13,1
259,304,-12,2
257,304,-13,2
256,305,-13,3
255,305,-12,3
254,306,-12,4
253,307,-12,5
252,307,-12,4
251,308,-12,5
250,308,-11,5
249,308,-11,5
248,309,-11,6
247,309,-12,5
246,309,-11,5
245,310,-11,5
244,310,-11,5
243,311,-11,5
242,311,-11,4
241,311,-11,4
240,311,-11,3
239,311,-11,3
238,311,-11,3
237,311,-11,2
236,311,-11,2
235,311,-11,2
234,311,-11,1
233,311,-11,1
232,312,-11,1
231,312,-11,1
230,312,-11,1
229,313,-11,2
228,313,-11,2
227,313,-11,2
226,313,-11,2
225,313,-11,2
225,314,-10,3
224,314,-10,3
223,314,-10,3
222,314,-10,2
221,314,-10,2
220,314,-10,2
220,315,-9,2
219,315,-9,2
218,315,-9,2
217,315,-9,2
216,315,-9,2
215,315,-10,1
214,315,-10,1
213,315,-10,1
212,315,-10,1
211,315,-10,1
210,314,-10,0
209,314,-11,-1
208,314,-11,-1
207,314,-11,-1
206,314,-11,-1
205,314,-11,-1
204,314,-11,-1
203,314,-11,-1
202,314,-11,-1
201,314,-11,-1
200,314,-11,-1
199,314,-11,0
198,314,-11,0
197,314,-11,0
196,313,-11,-1
195,313,-11,-1
194,313,-11,-1
193,313,-11,-1
192,313,-11,-1
191,313,-11,-1
191,312,-10,-2
190,312,-10,-2
189,311,-10,-3
188,311,-10,-3
187,311,-10,-3
186,310,-10,-3
185,310,-10,-3
184,309,-10,-4
183,308,-10,-5
181,308,-11,-5
180,308,-11,-5
179,308,-12,-4
178,307,-12,-5
177,307,-12,-4
175,307,-13,-4
173,306,-14,-5
171,306,-15,-4
169,306,-16,-4
168,306,-16,-3
167,305,-16,-3
166,305,-15,-3
165,305,-15,-3
164,305,-15,-3
163,305,-15,-2
162,305,-15,-2
161,304,-14,-3
160,304,-13,-2
158,304,-13,-2
157,304,-12,-2
156,304,-12,-2
155,303,-12,-2
154,303,-12,-2
153,303,-12,-2
152,303,-12,-2
150,303,-13,-2
149,303,-13,-2
148,303,-13,-1
146,303,-14,-1
146,302,-12,-2
144,302,-13,-2
143,302,-13,-2
142,302,-13,-1
141,302,-13,-1
140,301,-13,-2
139,301,-13,-2
138,301,-12,-2
137,301,-12,-2
135,301,-13,-2
134,300,-12,-3
133,300,-13,-2
131,300,-13,-2
130,300,-13,-2
128,299,-14,-3
127,299,-14,-3
126,299,-14,-2
125,299,-14,-2
124,299,-14,-2
123,299,-14,-2
122,299,-13,-2
121,299,-13,-1
