255,192,0,1
255,193,0,2
255,194,0,3
255,195,0,4
256,196,1,5
256,197,1,6
256,198,1,7
256,199,1,8
256,200,1,9
257,201,2,10
258,202,3,11
258,203,3,11
259,203,4,10
260,204,5,10
261,205,6,10
261,206,5,10
262,207,6,10
262,208,6,10
262,209,6,10
262,210,6,10
263,211,6,10
264,211,6,9
264,212,6,9
264,213,5,10
265,213,5,9
265,214,4,9
266,214,5,8
266,215,4,8
266,216,4,8
267,216,5,7
267,217,5,7
268,217,5,6
268,218,4,7
269,218,5,6
269,219,5,6
270,220,5,7
270,221,5,7
271,222,5,8
272,223,6,8
273,224,7,8
273,225,6,9
274,226,7,9
275,227,7,10
276,228,8,10
277,229,8,11
278,230,9,11
279,231,9,11
279,232,9,11
280,232,9,10
280,233,8,10
281,233,8,9
281,234,8,9
281,235,7,9
282,235,7,8
282,236,6,8
282,237,5,8
282,238,4,8
282,239,3,8
282,240,3,8
283,241,3,9
283,242,3,9
283,243,2,10
283,244,2,10
283,245,2,10
283,246,1,11
283,247,1,11
283,248,1,11
283,249,1,11
283,250,1,11
283,251,1,11
283,252,0,11
283,253,0,11
283,254,0,11
283,255,0,11
282,256,-1,11
282,257,-1,11
281,258,-2,11
280,259,-3,11
280,260,-3,11
279,260,-4,10
279,261,-4,10
278,261,-5,9
277,261,-6,8
277,262,-6,8
276,262,-7,7
275,262,-7,6
274,262,-8,5
273,262,-8,4
273,263,-7,4
272,263,-8,3
271,263,-8,3
270,263,-9,2
269,263,-9,2
268,263,-9,2
267,263,-10,1
267,264,-9,2
266,264,-9,2
265,264,-9,2
264,265,-9,3
263,265,-10,2
262,265,-10,2
261,265,-10,2
260,266,-10,3
259,266,-10,3
258,266,-10,3
257,266,-10,3
256,266,-11,2
255,267,-11,3
254,267,-11,3
253,267,-11,2
252,267,-11,2
251,267,-11,2
250,267,-11,2
249,267,-11,1
249,268,-10,2
248,268,-10,2
247,268,-10,2
247,269,-9,3
246,269,-9,2
245,270,-9,3
244,270,-9,3
243,271,-9,4
242,271,-9,4
241,272,-9,5
240,272,-9,5
240,273,-9,5
239,274,-9,6
238,274,-9,6
237,275,-10,6
236,276,-10,7
235,277,-10,7
235,278,-9,8
235,279,-8,8
234,280,-8,9
233,280,-8,8
233,281,-7,9
232,281,-8,8
232,282,-7,8
232,283,-6,9
231,285,-6,10
230,285,-6,9
229,286,-6,9
229,287,-6,9
228,288,-7,9
228,289,-6,9
227,289,-6,9
227,290,-6,9
226,291,-6,10
225,291,-7,9
225,292,-7,9
224,293,-7,8
223,293,-7,8
222,294,-7,8
221,295,-8,8
220,295,-8,7
219,296,-9,7
218,296,-9,7
217,296,-10,6
216,297,-10,6
215,297,-10,6
214,297,-11,5
214,298,-10,5
213,298,-10,5
212,298,-10,4
212,299,-9,4
211,299,-9,4
210,300,-9,4
209,300,-9,4
208,300,-9,4
208,301,-8,4
207,301,-8,4
206,301,-8,4
205,301,-9,3
204,301,-9,3
202,301,-10,3
201,301,-11,2
200,301,-11,2
199,301,-11,1
198,301,-11,1
197,302,-11,2
196,302,-12,1
195,302,-12,1
193,302,-13,1
192,302,-13,1
191,302,-13,1
189,302,-13,1
188,302,-13,1
187,302,-13,1
185,302,-14,1
184,302,-14,1
183,302,-14,0
180,302,-16,0
179,302,-16,0
177,301,-16,-1
176,301,-16,-1
174,301,-17,-1
173,301,-16,-1
172,301,-16,-1
171,300,-16,-2
170,300,-15,-2
168,300,-16,-2
167,299,-16,-3
166,299,-14,-3
164,299,-15,-3
163,298,-14,-3
161,298,-15,-3
160,297,-14,-4
158,297,-15,-4
156,297,-16,-4
155,297,-16,-3
154,297,-16,-3
152,296,-16,-4
150,296,-17,-3
148,296,-18,-3
147,296,-17,-3
146,295,-17,-3
144,294,-17,-4
142,294,-18,-3
141,294,-17,-3
140,294,-16,-3
138,294,-17,-3
137,294,-17,-3
135,294,-17,-2
134,293,-16,-3
132,293,-16,-3
130,293,-17,-3
128,293,-18,-2
127,293,-17,-1
126,292,-16,-2
125,292,-16,-2
124,292,-16,-2
123,292,-15,-2
122,292,-15,-2
121,292,-14,-2
120,292,-14,-1
119,292,-13,-1
118,292,-12,-1
